Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1784255958,1000,,Aggregated,110.100000,0.000000,1500,2700,3800,4600,7600,10000,14000,17000,24000,33000,33000,8075,0,1500.0,2835.3748606164863,4.4201450000400655,33399.24129299925,317.27430340557277
1784255959,1000,,Aggregated,109.600000,0.000000,1600,2800,3900,4800,7800,11000,15000,18000,25000,36000,36000,8219,0,1600.0,2920.6835463686702,4.4201450000400655,36409.14683899973,317.2948047207689
1784255960,1000,,Aggregated,109.900000,0.000000,1600,2900,4000,4900,8000,11000,15000,19000,27000,36000,36000,8353,0,1600.0,2997.686706602429,4.4201450000400655,36409.14683899973,317.2718783670538
1784255961,1000,,Aggregated,109.700000,0.000000,1600,2900,4100,5000,8100,11000,15000,19000,27000,36000,36000,8462,0,1600.0,3060.40904077784,4.4201450000400655,36409.14683899973,317.1647364689199
1784255962,1000,,Aggregated,110.100000,0.000000,1700,3000,4200,5100,8200,11000,16000,19000,28000,36000,36000,8556,0,1700.0,3104.3378481449363,4.4201450000400655,36409.14683899973,317.24216923796166
1784255963,1000,,Aggregated,111.700000,0.000000,1700,3000,4300,5200,8300,11000,16000,19000,28000,41000,41000,8691,0,1700.0,3168.129481170763,4.4201450000400655,41174.7583589995,317.3126222529053
1784255964,1000,,Aggregated,108.200000,0.000000,1700,3100,4300,5200,8500,12000,16000,20000,28000,41000,41000,8814,0,1700.0,3218.4810848983548,4.4201450000400655,41174.7583589995,317.37304288631725
1784255965,1000,,Aggregated,108.800000,0.000000,1800,3100,4400,5300,8600,12000,17000,20000,30000,41000,41000,8902,0,1800.0,3271.597764275455,4.4201450000400655,41174.7583589995,317.3778926084026
1784255966,1000,,Aggregated,108.200000,0.000000,1800,3200,4500,5500,8900,12000,17000,20000,30000,41000,41000,9032,0,1800.0,3346.575339522709,4.4201450000400655,41174.7583589995,317.436669619132
1784255967,1000,,Aggregated,111.500000,0.000000,1800,3300,4500,5500,9000,12000,17000,20000,30000,41000,41000,9154,0,1800.0,3403.0787795421797,4.4201450000400655,41174.7583589995,317.3985143106839
